Scenario;Response;Mean;Median;Minimum;Maximum;HalfWidth;Mean Confidence Interval Start;Mean Confidence Interval End;Upper Percentile;Upper Percentile Confidence Interval Start;Upper Percentile Confidence Interval End;Lower Percentile;Lower Percentile Confidence Interval Start;Lower Percentile Confidence Interval End
Scenario13;AvarageLeadTime;283,026548429816;279,838940441488;258,8768002563;324,617190494692;2,96517630227564;280,06137212754;285,991724732092;293,189198523768;287,675351816612;298,688167846717;271,600037294728;268,950311613989;273,201151378627
Scenario13;OrderFillRate;68,0996721076664;68,5314685314685;30;82,5;1,60079956804253;66,4988725396238;69,7004716757089;72,9508196721311;71,5384615384615;74,3801652892562;65,2173913043478;62,992125984252;66,6666666666667
Scenario14;Costs;337050;336000;220500;458500;11286,8247437202;325763,17525628;348336,82474372;374500;364000;399000;301000;276500;315000
Scenario14;OrdersS3;23,49;24;21;26;0,218500698979535;23,2714993010205;23,7085006989795;24;24;24;23;22;23
Scenario14;OrdersS2;0;0;0;0;0;0;0;0;0;0;0;0;0
Scenario14;OrdersS1;4;4;0;9;0,448995444398837;3,55100455560116;4,44899544439884;6;5;7;2;2;3
Scenario14;AvarageQInStock;368,329152325828;383,016808994563;127,132583585479;438,695417213833;11,9797459059682;356,34940641986;380,308898231796;403,333656253397;394,471418743384;407,912038793218;362,55145477989;350,955682963381;368,777076531318
Scenario14;NumberBackordered;59,5710326015169;39,8095055358476;9,94766132999303;328,622732106305;13,1665105310692;46,4045220704477;72,7375431325861;52,0607440915296;46,0513582451585;58,6793773784477;31,0357660711302;29,1036457228014;34,7750723147618
Scenario14;AvarageLeadTime;298,33812915856;296,126521558788;256,940686449009;340,807257927837;3,19295768125646;295,145171477304;301,531086839817;310,575450928628;303,916837647157;315,572338680893;287,758046082768;284,08500930587;291,169588176112
Scenario14;OrderFillRate;71,4030192288408;74,1007194244604;21,7687074829932;85,4368932038835;2,40105574501458;69,0019634838262;73,8040749738554;78,4;76,5765765765766;79,6992481203008;70;68,0272108843537;71,830985915493
Scenario15;Costs;331350;327000;216000;462000;10630,5232435576;320719,476756442;341980,523243558;366000;345000;396000;303000;276000;306000
Scenario15;OrdersS3;28,06;28;24;30;0,255240343063695;27,8047596569363;28,3152403430637;29;29;29;27;27;28
Scenario15;OrdersS2;0;0;0;0;0;0;0;0;0;0;0;0;0
Scenario15;OrdersS1;4,05;4;0;10;0,477515230599554;3,57248476940045;4,52751523059955;5;4;7;2;2;3
Scenario15;AvarageQInStock;415,732917432721;422,530782235966;181,967308128507;481,545104931251;9,07647607556125;406,65644135716;424,809393508283;440,744278990454;432,978658540557;448,597345263509;405,067138796407;392,268113809747;414,059501276771
Scenario15;NumberBackordered;32,2714802829311;26,6339069617948;3,65457764395026;193,358732626925;5,51524515179089;26,7562351311402;37,786725434722;34,5711167822073;31,1671685110754;40,9698524616763;20,1697116852291;17,2912800765243;22,3776974363669
Scenario15;AvarageLeadTime;315,139411700925;315,89292212761;278,466497600845;358,286481033592;3,32560413422812;311,813807566697;318,465015835153;327,08342393758;322,844260589082;330,606353549636;306,137880114142;297,769949614244;308,059075021971
Scenario15;OrderFillRate;79,276692060206;80;43,75;93,3333333333333;1,51133863333885;77,7653534268671;80,7880306935448;83,3333333333333;82,2222222222222;84,6774193548387;76,5957446808511;75;77,8625954198473
Scenario16;Costs;329640;324000;240000;492000;9968,27366543931;319671,726334561;339608,273665439;360000;348000;372000;288000;276000;312000
Scenario16;OrdersS3;20,45;21;18;23;0,190310452108701;20,2596895478913;20,6403104521087;21;21;21;20;20;20
Scenario16;OrdersS2;3,68;3;0;10;0,409921349440686;3,27007865055931;4,08992134944069;5;5;6;2;1;3
Scenario16;OrdersS1;0;0;0;0;0;0;0;0;0;0;0;0;0
Scenario16;AvarageQInStock;348,47173204125;353,068085042133;110,969179193571;412,306961886094;7,20067740301635;341,271054638233;355,672409444266;371,521836927226;363,656009904586;375,997646599152;334,411024325171;324,603695514647;338,961253337367
Scenario16;NumberBackordered;59,6743505420839;56,4291280807593;23,0272625703732;447,733786352271;8,78106331409002;50,8932872279939;68,455413856174;65,3954391887687;61,2566991866132;69,1460399793253;42,7917904544919;37,7248660291362;45,9780034406975
Scenario16;AvarageLeadTime;283,062423150501;282,500180540214;244,734717545023;320,145385867901;3,32116110732042;279,741262043181;286,383584257821;293,684506560363;289,986345438836;299,774588521101;270,640445185052;266,67449371292;273,839248643301
Scenario16;OrderFillRate;68,4992369449867;68,4615384615385;24,6575342465753;83,4645669291339;1,41880936254734;67,0804275824394;69,9180463075341;72,7941176470588;71,3286713286713;74,1935483870968;65,4411764705882;63,6363636363636;66,1971830985916
Scenario17;Costs;324135;336000;220500;472500;9517,50436180859;314617,495638191;333652,504361809;367500;346500;367500;294000;273000;294000
Scenario17;OrdersS3;23,67;24;21;26;0,228649352423392;23,4413506475766;23,8986493524234;24;24;25;23;23;23
Scenario17;OrdersS2;3,88;4;0;12;0,438213712909372;3,44178628709063;4,31821371290937;5;5;6;2;2;3
Scenario17;OrdersS1;0;0;0;0;0;0;0;0;0;0;0;0;0
Scenario17;AvarageQInStock;388,415733795769;387,429744165256;288,248958013836;454,559732479212;4,94230902611475;383,473424769654;393,358042821883;404,058905388528;398,899854405249;415,141907364342;372,735938058939;367,360446664252;378,65387670792
Scenario17;NumberBackordered;38,8846088261481;36,8979445395882;9,94766132999303;133,561114564682;2,97330422293849;35,9113046032097;41,8579130490866;44,5857085548673;41,5319259403835;48,3313307722116;30,4581996015351;28,5273097447477;33,3383757801116
Scenario17;AvarageLeadTime;294,71357151513;293,024666765299;260,072865684743;335,366381777159;3,30985790181505;291,403713613315;298,023429416945;303,896740335074;300,489893125566;310,674741132637;282,849297406999;278,879751199426;286,83863318801
Scenario17;OrderFillRate;75,7330674746378;76,3358778625954;63,6904761904762;85,4368932038835;0,895963977343674;74,8371034972941;76,6290314519814;78,8617886178862;77,8571428571429;80,1526717557252;72,7891156462585;71,4285714285714;74,0458015267176
Scenario18;Costs;317250;315000;216000;468000;8915,71005049769;308334,289949502;326165,710050498;342000;333000;360000;288000;270000;297000
Scenario18;OrdersS3;27,82;28;25;31;0,260870159274686;27,5591298407253;28,0808701592747;29;28;29;27;27;27
Scenario18;OrdersS2;4,01;4;0;12;0,459324415953375;3,55067558404662;4,46932441595338;5;5;6;2;2;3
Scenario18;OrdersS1;0;0;0;0;0;0;0;0;0;0;0;0;0
Scenario18;AvarageQInStock;421,970653859485;422,932692772447;364,305118135428;477,958657329512;5,10794736798704;416,862706491498;427,078601227472;438,24283389796;431,735945527501;447,273184230968;404,991709925282;395,327866068051;410,643865357576
Scenario18;NumberBackordered;27,5380411923232;26,2120126862854;3,65457764395026;62,2646131037284;2,04359629987721;25,494444892446;29,5816374922004;34,4782084598855;31,6544492919304;37,0681589700737;20,6412982881725;18,1007863402321;22,5020034132187
Scenario18;AvarageLeadTime;316,041164445833;317,522654657875;283,626164010872;358,286481033592;2,86862212818095;313,172542317652;318,909786574014;325,48097973091;322,587989815941;327,81976746746;306,495679911965;299,662519554199;311,791354851091
Scenario18;OrderFillRate;80,4135896488214;80,1470588235294;68,8524590163934;93,3333333333333;0,966168277722315;79,4474213710991;81,3797579265437;83,3333333333333;82,6086956521739;85;76,7741935483871;75,4098360655738;78,125
