Scenario;Replication;OrderFillRate;OrdersS1;OrdersS2;OrdersS3;AvarageLeadTime;AvarageQInStock;Costs;NumberBackordered
Scenario14;94;71,7557251908397;2;0;26;310,575450928628;348,97708793527;311500;40,9201893007436
Scenario14;95;71,830985915493;6;0;24;294,058251078275;391,964248931569;388500;46,0513582451585
Scenario14;96;72,1854304635762;6;0;25;303,916837647157;338,40135404594;399000;49,9904006878955
Scenario14;97;69,7841726618705;3;0;26;291,169588176112;332,362044485056;336000;39,8292230002858
Scenario14;98;76,2295081967213;2;0;24;331,585007633907;383,110069085677;290500;47,1134427456688
Scenario14;99;77,0642201834862;2;0;21;297,327629440366;394,471418743384;269500;29,1813469355143
Scenario14;100;85,4368932038835;0;0;22;308,735051380066;403,437541535574;220500;9,94766132999303
Scenario15;1;76,4227642276423;4;0;27;336,68323856461;405,067138796407;318000;30,1110133528631
Scenario15;2;71,969696969697;4;0;29;326,683452145495;394,201682859593;345000;34,5711167822073
Scenario15;3;84,4444444444444;5;0;28;291,761539389401;432,978658540557;348000;19,1476558796303
Scenario15;4;78,2945736434108;4;0;28;295,769036020928;415,742491045502;327000;27,3442444034983
Scenario15;5;88,7931034482759;0;0;28;317,205032282874;450,276654879287;252000;17,8417813696476
Scenario15;6;72,6027397260274;8;0;28;309,655806205019;409,288349449588;420000;46,4915390642096
Scenario15;7;82,4;3;0;28;310,521835978268;451,685863461943;315000;23,3078297328049
Scenario15;8;68,8;3;0;27;315,998833515017;312,087238382031;285000;101,452067281161
Scenario15;9;78,9855072463768;7;0;27;286,90485351395;417,114812758395;390000;27,2716603719134
Scenario15;10;79,4117647058823;4;0;29;316,920437391501;440,744278990454;345000;26,6339069617948
Scenario15;11;78,9115646258503;8;0;28;285,315658008327;413,137700890881;420000;20,7849153300205
Scenario15;12;89,2561983471074;2;0;27;304,434281242288;458,720132216681;285000;10,1124235015446
Scenario15;13;87,5;4;0;28;330,606353549636;419,399390033719;336000;14,9220012765923
Scenario15;14;80,6201550387597;4;0;28;311,207872608108;448,125619051147;336000;17,2912800765243
Scenario15;15;82,8125;3;0;29;310,14945157451;424,422690107816;315000;15,5130890227003
Scenario15;16;83,4645669291339;4;0;28;306,137880114142;422,842655931146;327000;18,5132694785328
Scenario15;17;81,4159292035398;1;0;27;321,933679011064;457,18250824494;255000;20,7215865475163
Scenario15;18;85,3448275862069;2;0;26;318,525060843337;481,545104931251;267000;13,6108588197335
Scenario15;19;76,865671641791;4;0;29;315,146966524308;374,777584437868;345000;27,156511051102
Scenario15;20;83,1168831168831;10;0;28;278,801772055922;425,327146145608;462000;23,892089457829
Scenario15;21;82,258064516129;2;0;29;319,155301206292;418,882362079497;294000;23,6197600494144
Scenario15;22;78,7878787878788;4;0;28;309,289184123032;402,914445271408;336000;26,3204702852111
Scenario15;23;75;4;0;30;335,79000936521;403,760634537904;333000;38,8502718490517
Scenario15;24;85,4545454545455;0;0;27;325,16185124945;455,555512185909;243000;17,0332163307643
Scenario15;25;47,8571428571429;7;0;28;290,498934835062;254,053262099403;369000;132,191333050429
Scenario15;26;76,9911504424779;1;0;27;358,286481033592;439,707734469752;234000;31,2014156512049
Scenario15;27;83,3333333333333;2;0;29;310,68731792163;422,181980229732;303000;28,7185679396113
Scenario15;28;79,4520547945205;6;0;30;296,133770125201;400,494366931292;396000;22,7813655696023
Scenario15;29;86,4;3;0;28;307,020907886539;429,172932512682;315000;18,6903811132851
Scenario15;30;76,8211920529801;7;0;29;301,063908658486;391,397984597907;408000;40,9698524616763
Scenario15;31;81,7460317460317;3;0;28;310,037599262326;451,275669800456;306000;26,8617016633695
Scenario15;32;82,4427480916031;4;0;28;324,325526895563;425,367094526633;336000;33,7442638234929
Scenario15;33;80,5755395683453;8;0;26;295,296615624179;452,518909495191;402000;25,5838734865398
Scenario15;34;79,3650793650794;3;0;28;314,149064522656;418,338442655607;315000;16,9691649725541
Scenario15;35;84,6153846153846;1;0;28;326,769318382362;436,688011498571;264000;25,3085656573008
Scenario15;36;82,2222222222222;5;0;28;300,630246550986;448,597345263509;339000;31,9265736226982
Scenario15;37;77,2413793103448;9;0;27;308,380541340237;426,770163680037;432000;38,5571054087255
Scenario15;38;78,5714285714286;4;0;27;293,043017970992;445,930213935937;309000;24,7438325604014
Scenario15;39;85,5172413793103;6;0;30;295,57038984726;420,288660691897;396000;26,3217649807937
Scenario15;40;76,7441860465116;3;0;29;333,946236197676;366,01479325216;324000;27,6696462971768
Scenario15;41;84,0909090909091;4;0;29;320,848652359245;401,054086539797;345000;21,0084890263046
Scenario15;42;80,3571428571429;1;0;26;318,215765722941;470,5485299553;255000;20,1697116852291
Scenario15;43;75,8333333333333;2;0;27;332,231884269879;415,02722446563;276000;33,6199203007033
Scenario15;44;82,3529411764706;1;0;29;335,86074986018;444,435107602026;273000;34,3223140841648
Scenario15;45;82,1138211382114;4;0;27;327,08342393758;407,523917475873;327000;16,6207006725363
Scenario15;46;83,3333333333333;5;0;30;306,516933041033;424,797781364688;354000;18,6073098012862
Scenario15;47;82,1656050955414;9;0;29;284,40653472274;396,288411996921;441000;30,0200043327032
Scenario15;48;73,6434108527132;2;0;30;323,170778582201;411,06255347153;303000;43,2416301240482
Scenario15;49;43,75;9;0;26;278,466497600845;207,49596581728;402000;177,949025869777
Scenario15;50;77,3333333333333;8;0;29;281,267017389629;392,268113809747;429000;28,2553341524075
Scenario15;51;77,8625954198473;4;0;29;314,482258643147;432,322422124852;345000;28,1071730939224
Scenario15;52;73,8562091503268;7;0;30;302,940694433796;397,754452950833;408000;47,5461159555029
Scenario15;53;77,2357723577236;3;0;28;322,141414965199;435,500286056795;306000;22,3776974363669
Scenario15;54;79,4117647058823;3;0;30;313,469616497163;386,098543871657;333000;26,4116202310167
Scenario15;55;73,6486486486486;8;0;29;312,127358663152;376,063689235196;420000;54,0499881532189
Scenario15;56;81,1023622047244;1;0;30;346,337467475246;383,488481353777;282000;35,0032849816242
Scenario15;57;83,7606837606838;2;0;27;330,491997707774;417,000208165748;276000;20,0656999276921
Scenario15;58;87,9032258064516;4;0;27;310,539282440041;419,257942504312;318000;14,7799913261947
Scenario15;59;76,5625;4;0;28;347,327883939643;363,38876687797;327000;34,2728647096774
Scenario15;60;80;4;0;28;307,424872513096;458,247316302909;327000;28,1936731708443
Scenario15;61;78,9855072463768;6;0;28;308,059075021971;406,853072705765;378000;24,0299580177463
Scenario15;62;76,4705882352941;5;0;29;332,737380221717;410,304333088406;366000;37,6847507471028
Scenario15;63;77,9310344827586;6;0;29;325,903931532478;386,508271917194;378000;38,1005394026149
Scenario15;64;80,3030303030303;4;0;29;349,054939090971;362,176030447683;345000;36,6551177935533
Scenario15;65;81,0810810810811;2;0;25;345,799871759984;419,767912015214;267000;21,5356545748616
Scenario15;66;85,0393700787402;3;0;29;302,262436978313;452,832729468489;315000;16,2224855203063
Scenario15;67;71,6216216216216;7;0;30;301,057978698292;411,749710985065;408000;42,2736071302323
Scenario15;68;49,2537313432836;5;0;29;324,192767503219;181,967308128507;336000;193,358732626925
Scenario15;69;83,1932773109244;2;0;27;319,093586527549;433,524457717675;276000;28,813852614478
Scenario15;70;68,503937007874;5;0;26;320,04021518419;425,529666202695;339000;51,7843844464512
Scenario15;71;77,9527559055118;4;0;27;309,227698036054;422,020462939736;318000;30,4035819301603
Scenario15;72;76,551724137931;7;0;29;307,611940086538;421,589297291601;387000;28,0950837687173
Scenario15;73;81,5126050420168;3;0;26;316,035931600294;445,093261036803;288000;20,9015315874288
Scenario15;74;83,969465648855;4;0;28;300,686487590284;426,736801904718;336000;25,2189235930451
Scenario15;75;80;8;0;29;293,076261723695;418,147966433136;420000;24,9234761708199
Scenario15;76;93,3333333333333;0;0;26;333,868570639204;445,768194607772;234000;9,62844248423332
Scenario15;77;76,5957446808511;4;0;30;315,89292212761;420,401794125873;345000;31,6149092151667
Scenario15;78;79,5275590551181;4;0;28;337,880064396231;425,2250284051;306000;31,1671685110754
Scenario15;79;75,5725190839695;3;0;28;327,153493122345;434,143939837618;306000;51,0579679627199
Scenario15;80;86,2068965517241;1;0;28;322,692689957075;422,530782235966;273000;14,6359761970612
Scenario15;81;80,2631578947368;9;0;29;290,014340165403;402,20249575784;441000;24,0428684093867
Scenario15;82;86,6141732283465;3;0;28;328,499422139318;424,110490949905;315000;15,1932782083533
Scenario15;83;92,3076923076923;2;0;26;312,372835411938;457,096163764235;276000;12,4825329313846
Scenario15;84;75,78125;4;0;27;328,793600320186;465,390932996837;318000;41,8363476275891
Scenario15;85;81,3008130081301;2;0;28;317,97634003157;432,544661896082;294000;16,19012267159
Scenario15;86;74,8251748251748;8;0;27;307,90487675291;415,649418968158;411000;31,8967013350459
Scenario15;87;93,0693069306931;0;0;25;326,304324723997;469,306411521532;216000;3,65457764395026
Scenario15;88;73,5294117647059;5;0;29;330,239127630717;382,200139955672;366000;43,2277333263831
Scenario15;89;80;6;0;28;297,086860126164;441,615750050834;378000;30,4511419524409
Scenario15;90;85,3658536585366;2;0;29;306,195234338236;453,385674476262;303000;19,5279101919228
Scenario15;91;72;2;0;29;343,46207844134;388,721361875737;303000;49,2280876576282
Scenario15;92;76,3358778625954;3;0;29;322,844260589082;436,065235589242;294000;37,9052921937799
Scenario15;93;83,8235294117647;5;0;28;297,769949614244;414,059501276771;348000;18,7232200578152
Scenario15;94;84,6774193548387;0;0;30;327,885734824791;429,539258076782;270000;20,6412982881725
Scenario15;95;86,5079365079365;3;0;28;301,08858195453;462,693216074469;306000;14,0340168510791
Scenario15;96;81,981981981982;3;0;24;333,938398632584;440,343807211184;279000;21,584812044895
Scenario15;97;72,2222222222222;2;0;29;328,933108399309;370,062771713372;303000;42,5243868029891
Scenario15;98;74,6268656716418;7;0;27;320,256611018876;438,5112314375;381000;47,3850021897695
Scenario15;99;79,8387096774193;3;0;27;307,557203321065;443,581242981425;306000;24,937272742694
Scenario15;100;79,8449612403101;2;0;30;331,539691556298;429,138932390144;312000;24,1987653011925
Scenario16;1;64,7058823529412;0;7;21;284,934697367931;318,668321078432;420000;85,1823445583991
Scenario16;2;66,6666666666667;0;1;21;292,050507665599;360,914072566477;276000;46,6998856878721
Scenario16;3;73,6842105263158;0;1;20;292,415366398566;363,656009904586;264000;45,5837062504968
Scenario16;4;63,6363636363636;0;5;21;265,86495406984;332,949537971428;372000;60,0869581811108
Scenario16;5;65,6050955414013;0;8;21;264,304294650871;371,606056008627;432000;74,8701116503679
Scenario16;6;68,3098591549296;0;5;21;269,185910959212;358,834507198027;372000;44,9542872650557
Scenario16;7;65,7718120805369;0;6;21;254,492319692796;371,604997478122;396000;61,2869990086476
Scenario16;8;68,4615384615385;0;3;21;301,960600587646;312,203573835113;324000;56,4758042319829
Scenario16;9;72,2689075630252;0;2;20;306,600589881511;364,182142929884;288000;39,0670623167684
Scenario16;10;73,0496453900709;0;5;21;273,065993477326;378,508630089663;360000;57,1568499435992
Scenario16;11;73,9495798319328;0;1;21;289,986345438836;358,024055172434;264000;36,4928911357357
Scenario16;12;65,5172413793103;0;5;21;273,845049190059;377,500332419931;372000;54,4698463683288
Scenario16;13;69,9115044247788;0;0;21;314,777879822284;344,741622018131;240000;42,9863992846839
Scenario16;14;70,7692307692308;0;4;19;267,496241514259;363,291906794481;324000;41,7282746173068
Scenario16;15;62,8571428571429;0;5;21;299,774588521101;311,704772734685;360000;76,3008787173282
Scenario16;16;65,6934306569343;0;5;20;288,987416059255;342,214938767579;360000;80,6383813990319
Scenario16;17;72,7941176470588;0;3;21;277,942648345446;372,899176852319;324000;48,7315016320076
Scenario16;18;66,1538461538461;0;4;20;278,522081275598;394,861246928075;336000;62,258423269269
Scenario16;19;61,1111111111111;0;5;21;276,174050219031;325,230678827449;372000;79,3413717148046
Scenario16;20;71,3286713286713;0;5;21;263,995553323681;334,231292237897;372000;47,5296360017372
Scenario16;21;66,4335664335664;0;6;21;280,860698236235;353,104322856918;372000;65,1625440306669
Scenario16;22;62,4113475177305;0;3;22;281,362819593593;315,642044314646;336000;88,4697728998826
Scenario16;23;68,5950413223141;0;1;21;316,848857708488;309,366370184098;276000;44,7302337942448
Scenario16;24;66,4179104477612;0;5;20;272,187809539743;352,003391407211;360000;64,3176085260912
Scenario16;25;55,3333333333333;0;6;21;312,217699203003;289,091667032692;396000;94,3962792182814
Scenario16;26;70,1612903225807;0;4;19;289,035897199273;379,72594837611;324000;48,720661501294
Scenario16;27;67,6923076923077;0;4;20;269,396540590174;364,668483630056;336000;48,9103762296498
Scenario16;28;73,9837398373984;0;4;18;257,338020099789;363,223149284979;312000;41,5021112647512
Scenario16;29;72,4409448818898;0;3;21;275,352486716703;363,71676141285;312000;44,1337077004724
Scenario16;30;65,1851851851852;0;3;21;286,699154584065;336,287954574832;324000;65,4219641140641
Scenario16;31;66,1971830985916;0;6;20;274,784771542873;334,841297770131;384000;65,7011727111043
Scenario16;32;69,0647482014388;0;3;23;298,186056964184;343,696961579818;336000;66,9861866452351
Scenario16;33;66,1157024793389;0;1;21;305,610423884789;335,445992129656;276000;60,2172515503166
Scenario16;34;68,3823529411765;0;5;20;268,859237720973;347,286719402076;360000;56,6939865561782
Scenario16;35;64,4927536231884;0;4;21;275,815165518634;390,615374756742;348000;66,054135289544
Scenario16;36;68,2758620689655;0;6;21;266,050142522021;349,713259420266;384000;57,0373740599281
Scenario16;37;70,1612903225807;0;2;21;293,598274516795;368,989499109392;300000;56,4291280807593
Scenario16;38;61,6541353383459;0;4;20;319,991789488853;324,603695514647;336000;76,7947112834414
Scenario16;39;61,1510791366906;0;6;20;282,064784088915;346,910321580519;384000;67,4906631833447
Scenario16;40;68,1481481481482;0;4;21;289,044882092158;313,15456528339;336000;59,4060478002664
Scenario16;41;71,7741935483871;0;3;20;278,726036554952;369,652935496003;312000;57,7741342034246
Scenario16;42;77,9411764705882;0;5;19;288,950316351343;385,857943118002;348000;33,3494262685684
Scenario16;43;78,3333333333333;0;2;20;270,768894862695;379,718907217638;288000;23,4700311800925
Scenario16;44;64,5161290322581;0;2;21;312,247905135189;285,554997704714;288000;59,5712364240718
Scenario16;45;81,9672131147541;0;2;21;269,280400818114;386,046025135745;300000;31,1083196417939
Scenario16;46;77,0491803278689;0;1;22;282,449294018511;355,610695597135;288000;31,6630920780214
Scenario16;47;77,5193798449613;0;4;20;266,829038149219;374,44576922673;336000;35,1521300601912
Scenario16;48;61,8320610687023;0;1;23;286,510638608884;315,881097863361;288000;63,7188808222758
Scenario16;49;74,1379310344828;0;3;19;271,788021117052;412,306961886094;288000;34,9522441007202
Scenario16;50;66,6666666666667;0;2;19;293,935907005923;339,099368005065;276000;69,1460399793253
Scenario16;51;79,2592592592593;0;4;21;273,144605694876;362,835202150318;336000;28,0234780867668
Scenario16;52;59,3984962406015;0;5;19;283,880282611711;338,424637656944;348000;61,1666857777133
Scenario16;53;74,5762711864407;0;2;20;282,633338243114;382,506736846951;276000;34,1097619366808
Scenario16;54;68,2539682539683;0;3;20;266,67449371292;360,456824911595;312000;55,4902037978427
Scenario16;55;69,6;0;2;21;266,887534416561;398,940396502525;300000;42,4412005737444
Scenario16;56;66,4739884393064;0;10;22;244,734717545023;358,074788988869;492000;64,8910348824636
Scenario16;57;72,463768115942;0;5;19;271,842449697648;373,912893694438;348000;45,0365328407966
Scenario16;58;83,4645669291339;0;3;20;255,08363466128;379,980392948798;312000;25,134944047064
Scenario16;59;76,3157894736842;0;1;20;299,491756078812;360,956274546848;264000;42,7917904544919
Scenario16;60;75,7281553398058;0;1;18;282,500180540214;409,92282233903;240000;36,8543220485354
Scenario16;61;63,1205673758865;0;6;20;282,997207908653;355,014092411326;384000;76,3115649404143
Scenario16;62;79,6875;0;3;21;256,11284104571;380,442639029412;312000;30,8438386858742
Scenario16;63;67,5675675675676;0;1;19;297,617324308389;369,50376351335;252000;61,0430787171953
Scenario16;64;60,1503759398496;0;4;20;273,839248643301;366,992940301722;336000;61,2566991866132
Scenario16;65;71,0526315789474;0;1;20;307,141141089082;329,257691696363;264000;51,5187780931387
Scenario16;66;70,6349206349206;0;1;22;306,038093967519;306,725637996396;276000;55,1141209083224
Scenario16;67;72,992700729927;0;5;21;269,074726985639;351,433287147639;372000;49,5815408729887
Scenario16;68;65,9420289855072;0;5;20;264,152197423625;334,411024325171;360000;54,194268187321
Scenario16;69;74,1935483870968;0;3;20;276,516118651043;375,997646599152;312000;36,4171176908985
Scenario16;70;59,3548387096774;0;7;21;274,858232596808;267,788406262043;396000;163,065692721522
Scenario16;71;68,9922480620155;0;4;20;291,879862598671;336,920581282723;336000;59,4171894344194
Scenario16;72;59,8591549295775;0;6;20;284,477585583813;318,975745329704;384000;85,4583417645518
Scenario16;73;74,0157480314961;0;2;21;293,684506560363;334,267726144308;288000;41,022041778237
Scenario16;74;65,4411764705882;0;3;22;287,237591750628;343,873082085201;324000;67,6120704412991
Scenario16;75;74,8299319727891;0;7;20;256,096845553167;371,521836927226;408000;40,2932763944267
Scenario16;76;72,7272727272727;0;5;20;272,383929188477;373,131447972283;360000;39,5416551569063
Scenario16;77;66,6666666666667;0;3;20;282,510361040299;345,225847764983;312000;55,4332063674495
Scenario16;78;63,7096774193548;0;3;20;306,215133308505;321,094339550284;312000;67,2804979472529
Scenario16;79;66,6666666666667;0;5;20;265,82718173288;332,94169805393;360000;51,2504762939555
Scenario16;80;75,9615384615385;0;2;18;293,40254373399;342,620697875315;252000;23,0272625703732
Scenario16;81;69,2771084337349;0;9;22;266,51734156847;349,121929037078;468000;90,6376067967627
Scenario16;82;70,4697986577181;0;8;20;262,86541694622;363,013883456535;420000;53,2303603347306
Scenario16;83;65,3543307086614;0;2;21;320,145385867901;328,224749706156;300000;63,9091865048481
Scenario16;84;57,9365079365079;0;3;20;296,776639015182;343,88505504032;312000;63,3180017010947
Scenario16;85;74,8148148148148;0;3;21;291,286260557971;353,068085042133;324000;38,2169918237473
Scenario16;86;74,3362831858407;0;1;20;295,409079144316;380,49436240007;264000;32,2406196298857
Scenario16;87;24,6575342465753;0;6;21;270,640445185052;110,969179193571;372000;447,733786352271
Scenario16;88;69,8275862068966;0;2;20;302,865709341142;338,732123001661;288000;53,5073230797449
Scenario16;89;67,9389312977099;0;2;22;317,970788178606;345,682639165731;300000;53,4347825827614
Scenario16;90;70,9219858156028;0;6;20;258,687417460079;361,022255228691;372000;45,9780034406975
Scenario16;91;61,2903225806452;0;7;21;282,154521453355;305,831737804526;408000;92,0455747144108
Scenario16;92;71,7557251908397;0;4;20;279,585330363218;373,715080004786;336000;59,0764197378792
Scenario16;93;63,8461538461538;0;3;21;305,07665860309;332,242889966127;312000;70,7594951605696
Scenario16;94;61,1940298507463;0;4;21;292,524594312364;306,779354977914;336000;75,7074838814454
Scenario16;95;71,900826446281;0;1;21;283,034952444867;338,961253337367;276000;43,8874797882898
Scenario16;96;76,1904761904762;0;3;20;264,55063260973;368,665509529051;312000;37,4931233803818
Scenario16;97;68,9655172413793;0;1;20;300,322504273301;335,240487860369;264000;58,4032898095439
Scenario16;98;63,716814159292;0;2;19;291,374396159829;362,180637602795;276000;65,3954391887687
Scenario16;99;71,9298245614035;0;1;19;294,132141218856;378,942226023592;252000;37,7248660291362
Scenario16;100;68,2170542635659;0;3;21;288,217380579843;342,158310206791;312000;58,7894832396282
Scenario17;1;65,6716417910448;0;4;24;318,031386475234;343,220917404429;336000;44,4205808380019
Scenario17;2;70,7142857142857;0;5;25;287,149788776582;423,560080824334;357000;47,6651001356152
Scenario17;3;70,3389830508475;0;2;23;312,260093573831;390,953553157282;273000;43,074327238371
Scenario17;4;78,2608695652174;0;5;25;273,988656653106;401,020207965737;367500;33,3568428330688
Scenario17;5;69,2982456140351;0;2;22;323,701700827134;395,763759275699;273000;60,8599307951879
Scenario17;6;76,3358778625954;0;4;24;299,110353222021;384,600363288459;336000;38,5840273139297
Scenario17;7;69,6296296296296;0;5;24;294,58750024124;393,917687432904;346500;44,3475111025109
Scenario17;8;82,9457364341085;0;3;24;291,134279791281;415,2381778235;304500;29,4373523729278
Scenario17;9;77,9527559055118;0;3;24;294,911065351933;386,13627668135;294000;29,8969233224261
Scenario17;10;82,9787234042553;0;6;24;276,963625666522;401,410570290717;367500;26,1361227775869
Scenario17;11;77,2727272727273;0;4;24;289,864742497773;405,366058068087;325500;36,6986723808833
Scenario17;12;80;0;6;24;282,741869645315;406,955761810631;357000;33,5967084072011
Scenario17;13;80,1652892561983;0;2;23;310,674741132637;367,214271123646;283500;31,9808433476288
Scenario17;14;79,136690647482;0;7;22;278,561419707578;382,789513887653;367500;30,1437377867737
Scenario17;15;73,5537190082645;0;2;24;308,490213694703;363,877714835127;283500;35,7213176208627
Scenario17;16;69,5652173913043;0;5;24;319,554907387662;340,704390887127;346500;45,4105029524035
Scenario17;17;83,4710743801653;0;1;24;300,549697684084;408,537957322319;262500;20,177145543476
Scenario17;18;78,8617886178862;0;2;23;313,054701668148;407,145534691719;283500;23,5723351707604
Scenario17;19;72,7891156462585;0;6;26;292,251960341212;344,790479557178;388500;41,8094903934969
Scenario17;20;76,5625;0;1;26;303,635605811874;372,038014913807;283500;34,4712365922066
Scenario17;21;82,7067669172932;0;4;24;290,850314178826;394,559866238803;336000;23,096422468331
Scenario17;22;76,8595041322314;0;1;24;326,800699125938;382,835716650979;273000;50,9423460999641
Scenario17;23;72,1804511278195;0;7;21;260,072865684743;393,307885136291;367500;38,5269740787583
Scenario17;24;66,1290322580645;0;4;22;308,584127638355;381,512454356435;315000;47,803310818139
Scenario17;25;75,2;0;3;24;292,073817369386;399,333311543323;294000;46,2000965658608
Scenario17;26;71,5384615384615;0;2;25;293,431301777495;375,061364361731;294000;55,3208393362573
Scenario17;27;69,4656488549618;0;3;25;291,229551528527;355,552013318434;315000;53,4012163924185
Scenario17;28;79,6296296296296;0;2;21;302,55848774294;424,413620797968;252000;34,7577622899473
Scenario17;29;63,6904761904762;0;12;23;272,053039224401;288,248958013836;472500;133,561114564682
Scenario17;30;71,6216216216216;0;7;24;280,392122064023;380,70084613297;399000;56,5228534698706
Scenario17;31;74,6268656716418;0;3;25;296,770351726312;362,492645726655;315000;44,2685649184954
Scenario17;32;74,0458015267176;0;2;26;302,581463643513;380,699184908979;304500;48,5543242093065
Scenario17;33;76,5151515151515;0;4;24;284,946738037551;391,737287228762;336000;33,1177665730407
Scenario17;34;71,4285714285714;0;2;25;318,826221398218;357,243730346832;283500;41,7361781483461
Scenario17;35;75,7142857142857;0;6;23;279,18773277193;418,629986445832;367500;44,5857085548673
Scenario17;36;72,463768115942;0;6;23;278,883530815386;386,377829434622;367500;42,2464759212778
Scenario17;37;80,7692307692308;0;1;21;297,32898395612;416,767214930461;241500;19,1073047432555
Scenario17;38;68,7022900763359;0;5;22;286,721756773577;360,137350530447;336000;36,8979445395882
Scenario17;39;77,6;0;3;23;303,028394583973;368,579337823523;304500;36,9784546809205
Scenario17;40;76,1061946902655;0;0;24;300,31335404349;410,139864171139;252000;30,625388338236
Scenario17;41;73,4513274336283;0;1;23;325,652292151725;368,720998354441;262500;37,6720082183267
Scenario17;42;80,5755395683453;0;6;24;269,046990909765;423,547575132146;378000;29,5164636769113
Scenario17;43;71,5447154471545;0;3;23;300,608442996685;406,358721077556;294000;43,7499959322107
Scenario17;44;80,1801801801802;0;0;23;313,912012879623;387,468424186747;231000;38,2986589103654
Scenario17;45;77,9527559055118;0;3;23;300,489893125566;380,492734377552;294000;35,5496091442508
Scenario17;46;72,4409448818898;0;4;23;308,621298321982;429,019531823785;325500;41,143212496943
Scenario17;47;78,8617886178862;0;2;24;282,849297406999;397,779566925664;283500;24,4347794701031
Scenario17;48;71,0144927536232;0;4;25;286,591491556545;375,685519589255;346500;53,5351769822898
Scenario17;49;75,5395683453237;0;6;23;282,978982464494;416,622033433526;367500;29,3237491394261
Scenario17;50;73,5537190082645;0;2;24;321,97980897652;352,571828361578;283500;52,9554658805951
Scenario17;51;81,7391304347826;0;1;23;298,307171701037;454,559732479212;252000;22,8617862667961
Scenario17;52;76,4150943396226;0;0;22;329,389651632862;403,627820287283;231000;29,8695816812286
Scenario17;53;72,027972027972;0;5;25;289,118842442698;366,051473101898;367500;41,5319259403835
Scenario17;54;80,3418803418803;0;1;24;288,350688844074;421,937075389346;262500;37,5727458315036
Scenario17;55;75,8169934640523;0;9;24;277,363510017883;382,051204468696;441000;39,102173226542
Scenario17;56;76,8707482993197;0;6;25;297,465231578716;375,623508308971;388500;47,1690286087728
Scenario17;57;69,6969696969697;0;5;23;324,358215148143;358,903337172368;346500;72,6522018866089
Scenario17;58;75;0;7;23;264,096324659623;418,980889623761;388500;28,5273097447477
Scenario17;59;67,479674796748;0;3;22;303,896740335074;372,735938058939;294000;55,0496911353804
Scenario17;60;72,5352112676056;0;7;23;278,879751199426;396,458644948871;388500;54,9231687545968
Scenario17;61;83,0882352941177;0;4;24;293,024666765299;401,354617785792;325500;20,8573902969337
Scenario17;62;79,4117647058823;0;4;25;287,743719834381;381,526348800648;336000;29,7761714665047
Scenario17;63;72,7941176470588;0;5;24;281,223129620575;388,749152282842;346500;29,3346298203537
Scenario17;64;77,8571428571429;0;5;24;285,24963962743;388,439731557659;357000;33,2921792365827
Scenario17;65;80,1526717557252;0;5;23;286,83863318801;386,152611168562;336000;35,2798658423819
Scenario17;66;81,2080536912752;0;5;26;266,740151590843;396,901507378683;367500;30,5002982905285
Scenario17;67;74,7899159663866;0;1;24;335,366381777159;361,087911671688;273000;35,8872306192047
Scenario17;68;79,8449612403101;0;3;25;299,532976869794;352,935401075069;315000;41,3599083343754
Scenario17;69;73,2824427480916;0;5;22;282,730117752355;379,602757173157;336000;30,9921238873053
Scenario17;70;74,3801652892562;0;1;24;282,206069790612;407,474125510699;273000;33,3383757801116
Scenario17;71;84,5528455284553;0;4;22;263,172959784425;428,405061602341;304500;21,9374833110232
Scenario17;72;67,1532846715328;0;6;23;294,359231843784;369,019810105069;367500;48,3313307722116
Scenario17;73;76,7241379310345;0;0;24;326,589366545074;401,513205446097;252000;21,7105071409972
Scenario17;74;77,5510204081633;0;7;24;277,328844614359;376,164420588425;367500;39,2204135195155
Scenario17;75;77,8625954198473;0;4;24;267,827790873749;399,025307409161;325500;27,27913294482
Scenario17;76;76,865671641791;0;5;23;300,521161094887;397,383716470076;346500;37,1811134994892
Scenario17;77;74,6268656716418;0;4;24;317,044186106962;367,360446664252;336000;67,9337232123422
Scenario17;78;77,2727272727273;0;0;23;325,39424683573;384,529702043871;241500;21,5797490357924
Scenario17;79;77,2727272727273;0;4;24;299,292525715898;372,14221837941;336000;36,2154583778053
Scenario17;80;75,7352941176471;0;6;23;287,540670308297;387,590962206912;357000;39,0146800655112
Scenario17;81;78,7878787878788;0;5;23;289,532790061993;430,185702096798;346500;35,6473542905084
Scenario17;82;79,5774647887324;0;5;25;288,941370417576;378,65387670792;367500;35,2934584493179
Scenario17;83;70,2127659574468;0;6;24;273,168325096224;404,058905388528;367500;37,6673618174679
Scenario17;84;70,0680272108844;0;7;24;286,006280895357;398,899854405249;399000;51,7856089727911
Scenario17;85;79,0322580645161;0;3;23;307,851271638201;387,429744165256;304500;34,8094350294274
Scenario17;86;72,8682170542636;0;5;22;305,863801210299;373,975035719849;336000;62,6456424642082
Scenario17;87;74,6666666666667;0;6;26;284,41718269284;369,949509448637;388500;46,7080047011903
Scenario17;88;83,7209302325581;0;4;23;277,020825226913;422,960955527822;315000;18,34039991792
Scenario17;89;75,3424657534247;0;4;26;294,043969973139;371,981277382654;336000;61,3694563510806
Scenario17;90;77,9661016949153;0;2;23;292,825745031635;434,445116941537;283500;34,5606666580414
Scenario17;91;72,7891156462585;0;6;25;278,872907226012;392,638109790503;378000;40,6213806949166
Scenario17;92;75,9398496240601;0;5;23;303,781890369201;357,751876856979;346500;47,9777814211817
